bowler,phase,season,runs_conceded,legal_balls,wickets,overs,economy
STR Binny,Powerplay,2012,12.0,6,0,1.0,12.0
STR Binny,Powerplay,2013,1.0,6,0,1.0,1.0
STR Binny,Powerplay,2014,17.0,18,2,3.0,5.67
STR Binny,Powerplay,2015,34.0,24,3,4.0,8.5
STR Binny,Powerplay,2016,97.0,72,1,12.0,8.08
STR Binny,Powerplay,2017,12.0,12,2,2.0,6.0
STR Binny,Powerplay,2018,14.0,6,0,1.0,14.0
STR Binny,Powerplay,2019,6.0,12,0,2.0,3.0
SW Tait,Death,2010,102.0,79,9,13.17,7.74
SW Tait,Death,2011,37.0,24,3,4.0,9.25
SW Tait,Death,2012,44.0,35,3,5.83,7.55
SW Tait,Death,2013,24.0,12,0,2.0,12.0
SW Tait,Middle,2010,53.0,30,1,5.0,10.6
SW Tait,Middle,2011,35.0,17,0,2.83,12.37
SW Tait,Middle,2012,35.0,36,2,6.0,5.83
SW Tait,Middle,2013,16.0,12,1,2.0,8.0
SW Tait,Powerplay,2010,109.0,78,2,13.0,8.38
SW Tait,Powerplay,2011,55.0,48,3,8.0,6.88
SW Tait,Powerplay,2012,72.0,66,2,11.0,6.55
SW Tait,Powerplay,2013,58.0,36,0,6.0,9.67
SZ Mulani,Death,2024,21.0,6,0,1.0,21.0
SZ Mulani,Middle,2024,24.0,18,0,3.0,8.0
SZ Mulani,Powerplay,2024,12.0,6,0,1.0,12.0
Sachin Baby,Middle,2016,4.0,6,1,1.0,4.0
Sakib Hussain,Death,2026,116.0,78,8,13.0,8.92
Sakib Hussain,Middle,2026,171.0,114,5,19.0,9.0
Sakib Hussain,Powerplay,2026,110.0,60,3,10.0,11.0
Sandeep Sharma,Death,2013,46.0,24,2,4.0,11.5
Sandeep Sharma,Death,2014,94.0,43,5,7.17,13.11
Sandeep Sharma,Death,2015,69.0,42,3,7.0,9.86
Sandeep Sharma,Death,2016,143.0,84,8,14.0,10.21
Sandeep Sharma,Death,2017,151.0,84,8,14.0,10.79
Sandeep Sharma,Death,2018,9.0,12,4,2.0,4.5
Sandeep Sharma,Death,2019,94.0,76,8,12.67,7.42
Sandeep Sharma,Death,2021,148.0,87,4,14.5,10.21
Sandeep Sharma,Death,2022,48.0,18,0,3.0,16.0
Sandeep Sharma,Death,2023,144.0,90,12,15.0,9.6
Sandeep Sharma,Death,2024,137.0,84,9,14.0,9.79
Sandeep Sharma,Death,2025,201.0,99,7,16.5,12.18
Sandeep Sharma,Death,2026,105.0,46,2,7.67,13.69
Sandeep Sharma,Middle,2013,18.0,24,2,4.0,4.5
Sandeep Sharma,Middle,2014,24.0,18,1,3.0,8.0
Sandeep Sharma,Middle,2015,36.0,42,3,7.0,5.14
Sandeep Sharma,Middle,2016,67.0,54,5,9.0,7.44
Sandeep Sharma,Middle,2017,31.0,18,0,3.0,10.33
Sandeep Sharma,Middle,2018,147.0,102,5,17.0,8.65
Sandeep Sharma,Middle,2019,138.0,102,4,17.0,8.12
Sandeep Sharma,Middle,2021,124.0,84,4,14.0,8.86
Sandeep Sharma,Middle,2022,41.0,30,1,5.0,8.2
Sandeep Sharma,Middle,2023,59.0,36,1,6.0,9.83
Sandeep Sharma,Middle,2024,60.0,54,1,9.0,6.67
Sandeep Sharma,Middle,2025,78.0,48,0,8.0,9.75
Sandeep Sharma,Middle,2026,25.0,18,2,3.0,8.33
Sandeep Sharma,Powerplay,2013,55.0,48,4,8.0,6.88
Sandeep Sharma,Powerplay,2014,236.0,180,13,30.0,7.87
Sandeep Sharma,Powerplay,2015,245.0,216,7,36.0,6.81
Sandeep Sharma,Powerplay,2016,156.0,162,6,27.0,5.78
Sandeep Sharma,Powerplay,2017,216.0,186,9,31.0,6.97
Sandeep Sharma,Powerplay,2018,177.0,150,5,25.0,7.08
Sandeep Sharma,Powerplay,2019,120.0,78,1,13.0,9.23
Sandeep Sharma,Powerplay,2021,305.0,282,9,47.0,6.49
Sandeep Sharma,Powerplay,2022,64.0,72,2,12.0,5.33
Sandeep Sharma,Powerplay,2023,193.0,150,2,25.0,7.72
Sandeep Sharma,Powerplay,2024,114.0,90,5,15.0,7.6
Sandeep Sharma,Powerplay,2025,95.0,76,3,12.67,7.5
Sandeep Sharma,Powerplay,2026,94.0,54,2,9.0,10.44
Shahbaz Ahmed,Death,2021,20.0,24,4,4.0,5.0
Shahbaz Ahmed,Death,2023,19.0,6,0,1.0,19.0
Shahbaz Ahmed,Death,2025,14.0,9,1,1.5,9.33
Shahbaz Ahmed,Death,2026,37.0,13,2,2.17,17.05
Shahbaz Ahmed,Middle,2021,93.0,78,5,13.0,7.15
Shahbaz Ahmed,Middle,2022,247.0,150,4,25.0,9.88
Shahbaz Ahmed,Middle,2023,35.0,24,1,4.0,8.75
Shahbaz Ahmed,Middle,2024,193.0,111,5,18.5,10.43
Shahbaz Ahmed,Middle,2025,77.0,36,0,6.0,12.83
Shahbaz Ahmed,Middle,2026,93.0,54,3,9.0,10.33
Shahbaz Ahmed,Powerplay,2021,23.0,18,0,3.0,7.67
Shahbaz Ahmed,Powerplay,2022,89.0,60,0,10.0,8.9
Shahbaz Ahmed,Powerplay,2023,41.0,12,0,2.0,20.5
Shahbaz Ahmed,Powerplay,2024,77.0,54,2,9.0,8.56
Shahbaz Ahmed,Powerplay,2025,11.0,6,0,1.0,11.0
Shahid Afridi,Death,2008,57.0,36,2,6.0,9.5
Shahid Afridi,Middle,2008,142.0,120,6,20.0,7.1
Shahid Afridi,Powerplay,2008,26.0,24,1,4.0,6.5
Shakib Al Hasan,Death,2011,34.0,27,4,4.5,7.56
Shakib Al Hasan,Death,2012,60.0,48,6,8.0,7.5
Shakib Al Hasan,Death,2014,57.0,36,3,6.0,9.5
Shakib Al Hasan,Death,2015,54.0,24,1,4.0,13.5
Shakib Al Hasan,Death,2016,43.0,30,0,5.0,8.6
Shakib Al Hasan,Death,2018,41.0,24,0,4.0,10.25
Shakib Al Hasan,Middle,2011,98.0,90,6,15.0,6.53
Shakib Al Hasan,Middle,2012,57.0,66,4,11.0,5.18
Shakib Al Hasan,Middle,2014,196.0,186,9,31.0,6.32
Shakib Al Hasan,Middle,2015,31.0,36,2,6.0,5.17
Shakib Al Hasan,Middle,2016,124.0,96,2,16.0,7.75
Shakib Al Hasan,Middle,2018,306.0,240,11,40.0,7.65
Shakib Al Hasan,Middle,2019,52.0,36,1,6.0,8.67
Shakib Al Hasan,Middle,2021,107.0,90,3,15.0,7.13
Shakib Al Hasan,Powerplay,2011,43.0,36,1,6.0,7.17
Shakib Al Hasan,Powerplay,2012,78.0,66,2,11.0,7.09
Shakib Al Hasan,Powerplay,2014,81.0,78,3,13.0,6.23
Shakib Al Hasan,Powerplay,2015,38.0,24,2,4.0,9.5
Shakib Al Hasan,Powerplay,2016,76.0,60,3,10.0,7.6
Shakib Al Hasan,Powerplay,2017,31.0,18,0,3.0,10.33
Shakib Al Hasan,Powerplay,2018,109.0,78,5,13.0,8.38
Shakib Al Hasan,Powerplay,2019,25.0,24,1,4.0,6.25
Shakib Al Hasan,Powerplay,2021,80.0,66,2,11.0,7.27
Shashank Singh,Death,2025,16.0,6,0,1.0,16.0
Shashank Singh,Death,2026,27.0,12,1,2.0,13.5
Shashank Singh,Middle,2022,20.0,12,0,2.0,10.0
Shashank Singh,Middle,2024,5.0,6,1,1.0,5.0
Shashank Singh,Middle,2025,11.0,6,0,1.0,11.0
Shashank Singh,Middle,2026,61.0,48,3,8.0,7.62
Shivam Mavi,Death,2018,96.0,42,3,7.0,13.71
Shivam Mavi,Death,2021,147.0,91,8,15.17,9.69
Shivam Mavi,Death,2022,107.0,54,4,9.0,11.89
Shivam Mavi,Middle,2018,52.0,48,3,8.0,6.5
Shivam Mavi,Middle,2021,84.0,78,6,13.0,6.46
Shivam Mavi,Middle,2022,49.0,36,0,6.0,8.17
Shivam Mavi,Powerplay,2018,122.0,78,1,13.0,9.38
Shivam Mavi,Powerplay,2021,214.0,180,7,30.0,7.13
Shivam Mavi,Powerplay,2022,71.0,42,1,7.0,10.14
Shivam Sharma,Death,2014,26.0,18,0,3.0,8.67
Shivam Sharma,Death,2015,12.0,6,0,1.0,12.0
Shivam Sharma,Middle,2014,95.0,78,3,13.0,7.31
Shivam Sharma,Middle,2015,32.0,12,1,2.0,16.0
Shivang Kumar,Death,2026,25.0,12,2,2.0,12.5
Shivang Kumar,Middle,2026,327.0,216,9,36.0,9.08
Shivang Kumar,Powerplay,2026,23.0,6,0,1.0,23.0
Shoaib Ahmed,Death,2009,42.0,18,0,3.0,14.0
Shoaib Ahmed,Middle,2009,73.0,66,4,11.0,6.64
Shoaib Ahmed,Powerplay,2009,37.0,18,1,3.0,12.33
Shoaib Akhtar,Powerplay,2008,54.0,42,5,7.0,7.71
Shoaib Malik,Death,2008,25.0,15,1,2.5,10.0
Shoaib Malik,Middle,2008,60.0,36,1,6.0,10.0
Sikandar Raza,Middle,2023,91.0,60,3,10.0,9.1
Sikandar Raza,Middle,2024,22.0,12,0,2.0,11.0
Sikandar Raza,Powerplay,2023,28.0,12,0,2.0,14.0
Simarjeet Singh,Death,2022,12.0,12,1,2.0,6.0
Simarjeet Singh,Death,2024,35.0,18,1,3.0,11.67
Simarjeet Singh,Death,2025,17.0,6,0,1.0,17.0
Simarjeet Singh,Middle,2022,4.0,6,0,1.0,4.0
Simarjeet Singh,Middle,2024,74.0,48,5,8.0,9.25
Simarjeet Singh,Middle,2025,53.0,24,0,4.0,13.25
Simarjeet Singh,Powerplay,2022,122.0,90,3,15.0,8.13
Simarjeet Singh,Powerplay,2024,12.0,6,0,1.0,12.0
Simarjeet Singh,Powerplay,2025,71.0,30,2,5.0,14.2
Sohail Tanvir,Death,2008,117.0,103,18,17.17,6.81
Sohail Tanvir,Middle,2008,8.0,12,0,2.0,4.0
Sohail Tanvir,Powerplay,2008,141.0,132,6,22.0,6.41
Sumit Kumar,Middle,2024,30.0,18,0,3.0,10.0
Sunny Gupta,Middle,2012,35.0,12,0,2.0,17.5
Sunny Gupta,Powerplay,2012,12.0,6,0,1.0,12.0
Suryansh Shedge,Death,2025,26.0,6,0,1.0,26.0
Suryansh Shedge,Middle,2025,14.0,12,0,2.0,7.0
Suyash Sharma,Death,2023,68.0,36,1,6.0,11.33
Suyash Sharma,Death,2025,59.0,36,1,6.0,9.83
Suyash Sharma,Death,2026,19.0,23,2,3.83,4.96
Suyash Sharma,Middle,2023,231.0,180,7,30.0,7.7
Suyash Sharma,Middle,2024,51.0,24,0,4.0,12.75
Suyash Sharma,Middle,2025,383.0,264,8,44.0,8.7
Suyash Sharma,Middle,2026,357.0,222,7,37.0,9.65
Suyash Sharma,Powerplay,2023,22.0,18,3,3.0,7.33
Swapnil Singh,Middle,2016,29.0,18,0,3.0,9.67
Swapnil Singh,Middle,2017,61.0,42,1,7.0,8.71
Swapnil Singh,Middle,2023,18.0,12,0,2.0,9.0
Swapnil Singh,Middle,2024,71.0,48,1,8.0,8.88
Swapnil Singh,Powerplay,2024,62.0,42,5,7.0,8.86
T Henderson,Death,2009,27.0,18,0,3.0,9.0
T Henderson,Middle,2009,13.0,18,1,3.0,4.33
T Natarajan,Death,2017,16.0,10,0,1.67,9.58
T Natarajan,Death,2021,292.0,179,14,29.83,9.79
T Natarajan,Death,2022,209.0,114,12,19.0,11.0
T Natarajan,Death,2023,214.0,132,11,22.0,9.73
T Natarajan,Death,2024,190.0,116,11,19.33,9.83
T Natarajan,Death,2025,18.0,6,0,1.0,18.0
T Natarajan,Death,2026,130.0,74,5,12.33,10.54
T Natarajan,Middle,2017,66.0,42,2,7.0,9.43
T Natarajan,Middle,2021,155.0,138,2,23.0,6.74
T Natarajan,Middle,2022,94.0,78,2,13.0,7.23
T Natarajan,Middle,2023,92.0,66,0,11.0,8.36
T Natarajan,Middle,2024,138.0,96,5,16.0,8.62
T Natarajan,Middle,2025,11.0,7,1,1.17,9.4
T Natarajan,Middle,2026,208.0,105,1,17.5,11.89
T Natarajan,Powerplay,2017,33.0,24,0,4.0,8.25
T Natarajan,Powerplay,2021,126.0,108,5,18.0,7.0
T Natarajan,Powerplay,2022,103.0,66,6,11.0,9.36
T Natarajan,Powerplay,2023,104.0,72,2,12.0,8.67
T Natarajan,Powerplay,2024,137.0,96,4,16.0,8.56
T Natarajan,Powerplay,2025,24.0,12,0,2.0,12.0
T Natarajan,Powerplay,2026,18.0,12,0,2.0,9.0
T Shamsi,Death,2016,42.0,18,1,3.0,14.0
T Shamsi,Middle,2016,105.0,78,2,13.0,8.08
T Shamsi,Middle,2021,34.0,24,0,4.0,8.5
T Stubbs,Death,2023,5.0,6,0,1.0,5.0
T Stubbs,Middle,2023,9.0,6,1,1.0,9.0
T Stubbs,Middle,2024,15.0,12,3,2.0,7.5
T Stubbs,Middle,2025,40.0,12,0,2.0,20.0
T Thushara,Death,2009,22.0,12,1,2.0,11.0
T Thushara,Death,2010,58.0,33,5,5.5,10.55
T Thushara,Middle,2009,4.0,6,0,1.0,4.0
T Thushara,Middle,2010,20.0,24,1,4.0,5.0
T Thushara,Powerplay,2009,34.0,30,2,5.0,6.8
T Thushara,Powerplay,2010,23.0,30,1,5.0,4.6
T Vijay,Middle,2026,11.0,6,0,1.0,11.0
T Vijay,Powerplay,2026,18.0,6,0,1.0,18.0
TA Boult,Death,2015,77.0,42,8,7.0,11.0
TA Boult,Death,2016,26.0,12,0,2.0,13.0
TA Boult,Death,2017,127.0,71,4,11.83,10.74
TA Boult,Death,2018,180.0,112,11,18.67,9.64
TA Boult,Death,2019,85.0,42,3,7.0,12.14
TA Boult,Death,2021,348.0,202,16,33.67,10.34
TA Boult,Death,2022,131.0,60,3,10.0,13.1
TA Boult,Death,2023,65.0,30,1,5.0,13.0
TA Boult,Death,2024,94.0,56,4,9.33,10.08
TA Boult,Death,2025,144.0,94,11,15.67,9.19
TA Boult,Death,2026,41.0,25,2,4.17,9.83
TA Boult,Middle,2015,43.0,36,1,6.0,7.17
TA Boult,Middle,2017,7.0,6,0,1.0,7.0
TA Boult,Middle,2018,69.0,36,3,6.0,11.5
TA Boult,Middle,2019,13.0,12,2,2.0,6.5
TA Boult,Middle,2021,73.0,60,3,10.0,7.3
TA Boult,Middle,2022,62.0,54,4,9.0,6.89
TA Boult,Middle,2023,70.0,42,2,7.0,10.0
TA Boult,Middle,2024,82.0,36,0,6.0,13.67
TA Boult,Middle,2025,115.0,72,2,12.0,9.58
TA Boult,Middle,2026,38.0,24,0,4.0,9.5
TA Boult,Powerplay,2015,116.0,90,1,15.0,7.73
TA Boult,Powerplay,2016,13.0,12,1,2.0,6.5
TA Boult,Powerplay,2017,82.0,66,1,11.0,7.45
TA Boult,Powerplay,2018,217.0,168,6,28.0,7.75
TA Boult,Powerplay,2019,65.0,60,0,10.0,6.5
TA Boult,Powerplay,2021,457.0,394,21,65.67,6.96
TA Boult,Powerplay,2022,299.0,258,11,43.0,6.95
TA Boult,Powerplay,2023,177.0,156,10,26.0,6.81
TA Boult,Powerplay,2024,267.0,228,12,38.0,7.03
TA Boult,Powerplay,2025,258.0,180,10,30.0,8.6
TA Boult,Powerplay,2026,109.0,48,0,8.0,13.62
TG Southee,Death,2011,72.0,42,1,7.0,10.29
TG Southee,Death,2014,26.0,18,0,3.0,8.67
TG Southee,Death,2015,111.0,54,3,9.0,12.33
TG Southee,Death,2016,57.0,36,2,6.0,9.5
TG Southee,Death,2017,21.0,12,1,2.0,10.5
TG Southee,Death,2018,114.0,66,6,11.0,10.36
TG Southee,Death,2019,40.0,12,0,2.0,20.0
TG Southee,Death,2021,38.0,30,4,5.0,7.6
TG Southee,Death,2022,115.0,72,8,12.0,9.58
TG Southee,Death,2023,15.0,6,0,1.0,15.0
TG Southee,Middle,2011,34.0,24,2,4.0,8.5
TG Southee,Middle,2014,11.0,6,0,1.0,11.0
TG Southee,Middle,2015,38.0,30,1,5.0,7.6
TG Southee,Middle,2016,80.0,66,3,11.0,7.27
TG Southee,Middle,2017,14.0,12,1,2.0,7.0
TG Southee,Middle,2018,19.0,18,0,3.0,6.33
TG Southee,Middle,2021,12.0,6,0,1.0,12.0
TG Southee,Middle,2022,63.0,54,3,9.0,7.0
TG Southee,Middle,2023,13.0,6,1,1.0,13.0
TG Southee,Powerplay,2011,60.0,48,1,8.0,7.5
TG Southee,Powerplay,2014,39.0,36,0,6.0,6.5
TG Southee,Powerplay,2015,98.0,84,5,14.0,7.0
TG Southee,Powerplay,2016,192.0,156,4,26.0,7.38
TG Southee,Powerplay,2017,61.0,36,1,6.0,10.17
TG Southee,Powerplay,2018,128.0,90,2,15.0,8.53
TG Southee,Powerplay,2019,78.0,42,1,7.0,11.14
TG Southee,Powerplay,2021,45.0,36,1,6.0,7.5
TG Southee,Powerplay,2022,97.0,84,5,14.0,6.93
TG Southee,Powerplay,2023,51.0,24,1,4.0,12.75
TH David,Middle,2026,18.0,6,0,1.0,18.0
TK Curran,Death,2018,42.0,24,4,4.0,10.5
TK Curran,Death,2021,191.0,87,3,14.5,13.17
TK Curran,Middle,2018,53.0,25,1,4.17,12.71
TK Curran,Middle,2021,79.0,60,4,10.0,7.9
TK Curran,Powerplay,2018,23.0,12,1,2.0,11.5
TK Curran,Powerplay,2021,42.0,30,0,5.0,8.4
TL Suman,Death,2009,32.0,18,2,3.0,10.67
TL Suman,Death,2010,16.0,6,0,1.0,16.0
TL Suman,Middle,2009,76.0,72,4,12.0,6.33
TL Suman,Middle,2010,8.0,6,0,1.0,8.0
TL Suman,Middle,2011,50.0,36,0,6.0,8.33
TL Suman,Middle,2013,10.0,6,1,1.0,10.0
TL Suman,Powerplay,2013,5.0,6,0,1.0,5.0
TM Dilshan,Death,2010,22.0,19,1,3.17,6.94
TM Dilshan,Death,2011,9.0,6,0,1.0,9.0
TM Dilshan,Middle,2008,3.0,6,1,1.0,3.0
TM Dilshan,Middle,2009,95.0,90,0,15.0,6.33
TM Dilshan,Middle,2010,48.0,30,2,5.0,9.6
TM Dilshan,Middle,2011,64.0,42,1,7.0,9.14
TM Dilshan,Middle,2012,53.0,30,0,5.0,10.6
TM Dilshan,Middle,2013,10.0,6,0,1.0,10.0
TM Dilshan,Powerplay,2009,3.0,6,0,1.0,3.0
TM Dilshan,Powerplay,2011,35.0,24,0,4.0,8.75
TM Dilshan,Powerplay,2012,24.0,12,0,2.0,12.0
TM Head,Death,2017,27.0,18,3,3.0,9.0
TM Head,Death,2026,7.0,6,1,1.0,7.0
TM Head,Middle,2017,54.0,30,0,5.0,10.8
TM Head,Middle,2024,32.0,10,0,1.67,19.16
TP Sudhindra,Death,2012,49.0,22,0,3.67,13.35
TP Sudhindra,Middle,2012,47.0,24,1,4.0,11.75
TP Sudhindra,Powerplay,2012,40.0,24,0,4.0,10.0
TS Mills,Death,2017,61.0,41,2,6.83,8.93
TS Mills,Death,2022,48.0,24,2,4.0,12.0
TS Mills,Middle,2017,36.0,24,0,4.0,9.0
TS Mills,Middle,2022,95.0,48,1,8.0,11.88
TS Mills,Powerplay,2017,56.0,42,3,7.0,8.0
TS Mills,Powerplay,2022,47.0,30,3,5.0,9.4
TU Deshpande,Death,2021,45.0,24,1,4.0,11.25
TU Deshpande,Death,2023,294.0,137,13,22.83,12.88
TU Deshpande,Death,2024,159.0,96,11,16.0,9.94
TU Deshpande,Death,2025,106.0,54,5,9.0,11.78
TU Deshpande,Death,2026,99.0,48,3,8.0,12.38
TU Deshpande,Middle,2021,85.0,42,1,7.0,12.14
TU Deshpande,Middle,2022,23.0,12,1,2.0,11.5
TU Deshpande,Middle,2023,18.0,12,3,2.0,9.0
TU Deshpande,Middle,2024,60.0,42,1,7.0,8.57
TU Deshpande,Middle,2025,112.0,72,1,12.0,9.33
TU Deshpande,Middle,2026,95.0,42,2,7.0,13.57
TU Deshpande,Powerplay,2021,62.0,36,1,6.0,10.33
TU Deshpande,Powerplay,2022,40.0,30,0,5.0,8.0
TU Deshpande,Powerplay,2023,252.0,192,8,32.0,7.88
TU Deshpande,Powerplay,2024,205.0,150,6,25.0,8.2
TU Deshpande,Powerplay,2025,122.0,66,3,11.0,11.09
TU Deshpande,Powerplay,2026,81.0,48,0,8.0,10.12
Tejas Baroka,Middle,2017,16.0,12,0,2.0,8.0
Tejas Baroka,Powerplay,2017,8.0,6,0,1.0,8.0
Tilak Varma,Middle,2022,6.0,6,0,1.0,6.0
Tilak Varma,Middle,2023,7.0,6,0,1.0,7.0
Tilak Varma,Powerplay,2022,7.0,6,0,1.0,7.0
UT Yadav,Death,2010,42.0,36,3,6.0,7.0
UT Yadav,Death,2011,18.0,12,0,2.0,9.0
UT Yadav,Death,2012,199.0,138,11,23.0,8.65
UT Yadav,Death,2013,247.0,144,15,24.0,10.29
UT Yadav,Death,2014,131.0,78,5,13.0,10.08
UT Yadav,Death,2015,152.0,90,7,15.0,10.13
UT Yadav,Death,2016,104.0,54,9,9.0,11.56
UT Yadav,Death,2017,93.0,48,7,8.0,11.62
UT Yadav,Death,2018,87.0,37,1,6.17,14.1
UT Yadav,Death,2019,132.0,59,4,9.83,13.43
UT Yadav,Death,2022,36.0,18,1,3.0,12.0
UT Yadav,Death,2023,13.0,6,0,1.0,13.0
UT Yadav,Death,2024,31.0,12,2,2.0,15.5
UT Yadav,Middle,2010,81.0,66,4,11.0,7.36
UT Yadav,Middle,2011,75.0,60,3,10.0,7.5
UT Yadav,Middle,2012,132.0,114,7,19.0,6.95
UT Yadav,Middle,2013,129.0,95,1,15.83,8.15
UT Yadav,Middle,2014,106.0,84,2,14.0,7.57
UT Yadav,Middle,2015,67.0,36,1,6.0,11.17
UT Yadav,Middle,2016,66.0,54,0,9.0,7.33
UT Yadav,Middle,2017,109.0,87,4,14.5,7.52
UT Yadav,Middle,2018,122.0,96,5,16.0,7.62
UT Yadav,Middle,2019,60.0,42,1,7.0,8.57
UT Yadav,Middle,2021,44.0,18,0,3.0,14.67
UT Yadav,Middle,2022,104.0,84,7,14.0,7.43
UT Yadav,Middle,2023,53.0,24,1,4.0,13.25
UT Yadav,Middle,2024,30.0,12,1,2.0,15.0
UT Yadav,Powerplay,2010,61.0,42,1,7.0,8.71
UT Yadav,Powerplay,2011,76.0,36,0,6.0,12.67
UT Yadav,Powerplay,2012,122.0,114,4,19.0,6.42
UT Yadav,Powerplay,2013,147.0,114,4,19.0,7.74
UT Yadav,Powerplay,2014,130.0,108,5,18.0,7.22
UT Yadav,Powerplay,2015,163.0,126,4,21.0,7.76
UT Yadav,Powerplay,2016,64.0,48,3,8.0,8.0
UT Yadav,Powerplay,2017,208.0,156,7,26.0,8.0
UT Yadav,Powerplay,2018,209.0,186,14,31.0,6.74
UT Yadav,Powerplay,2019,179.0,126,4,21.0,8.52
UT Yadav,Powerplay,2021,39.0,24,1,4.0,9.75
UT Yadav,Powerplay,2022,199.0,186,8,31.0,6.42
UT Yadav,Powerplay,2023,123.0,84,0,14.0,8.79
UT Yadav,Powerplay,2024,149.0,102,6,17.0,8.76
Umar Gul,Death,2008,86.0,45,5,7.5,11.47
Umar Gul,Middle,2008,60.0,54,4,9.0,6.67
Umar Gul,Powerplay,2008,38.0,36,5,6.0,6.33
Umran Malik,Death,2021,24.0,12,0,2.0,12.0
Umran Malik,Death,2022,47.0,37,6,6.17,7.62
Umran Malik,Death,2023,55.0,24,1,4.0,13.75
Umran Malik,Middle,2021,47.0,48,2,8.0,5.88
Umran Malik,Middle,2022,355.0,246,17,41.0,8.66
Umran Malik,Middle,2023,134.0,90,5,15.0,8.93
Umran Malik,Middle,2024,15.0,6,0,1.0,15.0
Umran Malik,Powerplay,2021,25.0,12,0,2.0,12.5
Umran Malik,Powerplay,2022,42.0,12,0,2.0,21.0
Umran Malik,Powerplay,2023,28.0,6,0,1.0,28.0
V Kaverappa,Middle,2024,16.0,6,0,1.0,16.0
V Kaverappa,Powerplay,2024,20.0,18,2,3.0,6.67
V Kohli,Death,2008,9.0,6,1,1.0,9.0
V Kohli,Death,2011,18.0,12,0,2.0,9.0
V Kohli,Death,2012,28.0,6,0,1.0,28.0
V Kohli,Middle,2008,52.0,40,1,6.67,7.8
V Kohli,Middle,2009,46.0,36,0,6.0,7.67
V Kohli,Middle,2010,49.0,30,0,5.0,9.8
V Kohli,Middle,2011,121.0,90,2,15.0,8.07
V Kohli,Middle,2012,21.0,12,0,2.0,10.5
V Kohli,Middle,2015,10.0,11,1,1.83,5.46
V Kohli,Middle,2016,13.0,6,0,1.0,13.0
V Nigam,Death,2025,37.0,36,2,6.0,6.17
V Nigam,Middle,2025,243.0,150,5,25.0,9.72
V Nigam,Middle,2026,106.0,48,2,8.0,13.25
V Nigam,Powerplay,2025,76.0,48,5,8.0,9.5
V Nigam,Powerplay,2026,7.0,6,0,1.0,7.0
V Pratap Singh,Death,2012,71.0,42,6,7.0,10.14
V Pratap Singh,Middle,2012,89.0,66,3,11.0,8.09
V Pratap Singh,Powerplay,2012,136.0,96,3,16.0,8.5
V Puthur,Death,2025,24.0,12,0,2.0,12.0
V Puthur,Middle,2025,85.0,60,6,10.0,8.5
V Sehwag,Death,2008,37.0,12,1,2.0,18.5
V Sehwag,Death,2012,11.0,6,0,1.0,11.0
V Sehwag,Middle,2008,74.0,48,2,8.0,9.25
V Sehwag,Middle,2010,21.0,30,2,5.0,4.2
V Sehwag,Middle,2012,34.0,18,0,3.0,11.33
V Sehwag,Middle,2013,9.0,6,0,1.0,9.0
V Sehwag,Powerplay,2008,22.0,6,0,1.0,22.0
V Sehwag,Powerplay,2009,25.0,6,0,1.0,25.0
V Shankar,Death,2019,29.0,18,1,3.0,9.67
V Shankar,Death,2021,36.0,24,2,4.0,9.0
V Shankar,Middle,2014,19.0,6,0,1.0,19.0
V Shankar,Middle,2018,58.0,30,1,5.0,11.6
V Shankar,Middle,2019,41.0,30,1,5.0,8.2
V Shankar,Middle,2021,132.0,113,6,18.83,7.01
V Shankar,Middle,2022,14.0,6,1,1.0,14.0
V Shankar,Powerplay,2021,14.0,8,0,1.33,10.53
V Viyaskanth,Middle,2024,86.0,60,1,10.0,8.6
VG Arora,Death,2022,28.0,11,1,1.83,15.3
VG Arora,Death,2023,67.0,36,3,6.0,11.17
VG Arora,Death,2024,32.0,24,2,4.0,8.0
VG Arora,Death,2025,115.0,63,10,10.5,10.95
VG Arora,Death,2026,151.0,90,7,15.0,10.07
VG Arora,Middle,2022,31.0,18,0,3.0,10.33
VG Arora,Middle,2023,1.0,6,2,1.0,1.0
VG Arora,Middle,2024,33.0,12,0,2.0,16.5
VG Arora,Middle,2025,88.0,42,3,7.0,12.57
VG Arora,Middle,2026,45.0,24,1,4.0,11.25
VG Arora,Powerplay,2022,105.0,78,3,13.0,8.08
VG Arora,Powerplay,2023,78.0,54,0,9.0,8.67
VG Arora,Powerplay,2024,211.0,144,9,24.0,8.79
VG Arora,Powerplay,2025,227.0,150,6,25.0,9.08
VG Arora,Powerplay,2026,194.0,114,4,19.0,10.21
VR Aaron,Death,2011,27.0,18,0,3.0,9.0
VR Aaron,Death,2012,107.0,54,2,9.0,11.89
VR Aaron,Death,2014,112.0,58,6,9.67,11.58
VR Aaron,Death,2015,24.0,8,2,1.33,18.05
VR Aaron,Death,2016,38.0,16,1,2.67,14.23
VR Aaron,Death,2017,41.0,30,2,5.0,8.2
VR Aaron,Death,2019,19.0,12,2,2.0,9.5
VR Aaron,Death,2021,14.0,6,0,1.0,14.0
VR Aaron,Death,2022,9.0,6,1,1.0,9.0
VR Aaron,Middle,2011,40.0,36,1,6.0,6.67
VR Aaron,Middle,2012,76.0,66,2,11.0,6.91
VR Aaron,Middle,2014,96.0,84,6,14.0,6.86
VR Aaron,Middle,2015,54.0,42,2,7.0,7.71
VR Aaron,Middle,2016,139.0,90,1,15.0,9.27
VR Aaron,Middle,2017,64.0,54,3,9.0,7.11
